"Hetch Hetchy forcing data [Brian Trial]"
1.0  ! stepsize (days)
ST1: All data in mm/day
"*"  ! list directed format ok here
YYYY   MM   DD   HH   rainObs     Tobs          ETobs        flowObs       
1988    4   18    0  17.78000000  -3.58333333   0.00000000   2.71811515
1988    4   19    0  15.24000000  -5.52777778   0.00000000   2.63518257
1988    4   20    0   2.54000000  -4.13888889   0.00000000   2.46931742
1988    4   21    0   2.54000000  -6.63888889   0.00000000   2.39675142
1988    4   22    0   2.54000000  -5.25000000   0.00000000   2.16039358
1988    4   23    0   0.00000000  -2.19444444   0.00000000   1.97172197
1988    4   24    0   0.00000000  -0.52777778   0.26917778   1.87717884
1988    4   25    0   0.00000000   0.86111111   0.80878889   2.24560680
1988    4   26    0   0.00000000   2.80555556   1.36684444   2.43054644
1988    4   27    0   0.00000000  -0.80555556   0.02495556   3.07866452
1988    4   28    0   0.00000000  -0.25000000   0.30190000   2.78176590
1988    4   29    0   0.00000000  -5.97222222   0.00000000   2.73677498
1988    4   30    0   0.00000000  -4.97222222   0.00000000   2.87133308
1988    5    1    0   0.00000000  -2.63888889   0.00000000   2.99593928
1988    5    2    0   0.00000000  -0.41666667   0.31751667   2.31444084
1988    5    3    0   0.00000000  -0.41666667   0.20001667   2.16039358
1988    5    4    0   2.54000000  -4.86111111   0.00000000   2.32066078
1988    5    5    0   0.00000000  -5.97222222   0.00000000   2.08368095
1988    5    6    0   5.08000000  -4.30555556   0.00000000   1.92196243
1988    5    7    0   0.00000000  -1.52777778   0.00000000   1.78719699
1988    5    8    0   0.00000000   0.97222222   0.78662778   1.67316470
1988    5    9    0   0.00000000   5.13888889   2.21746111   1.55913241
1988    5   10    0   0.00000000   8.19444444   3.25890556   1.77537910
1988    5   11    0   0.00000000   7.63888889   3.02896111   2.57630045
1988    5   12    0   0.00000000   5.41666667   2.15618333   4.70061836
1988    5   13    0   0.00000000   6.80555556   2.71929444   6.67545030
1988    5   14    0   0.00000000   7.91666667   3.08518333   7.15293460
1988    5   15    0   0.00000000   2.36111111   1.02073889   7.25660032
1988    5   16    0  10.16000000   1.52777778   0.50813622   8.23105808
1988    5   17    0   0.00000000   2.63888889   1.26496111   7.05113487
1988    5   18    0   0.00000000   6.80555556   2.67229444   5.99187855
1988    5   19    0   0.00000000   7.91666667   3.10868333   4.81008936
1988    5   20    0   0.00000000   8.47222222   3.31512778   5.20401909
1988    5   21    0   0.00000000   8.75000000   3.32435000   5.84674654
1988    5   22    0   0.00000000   8.47222222   3.24462778   6.48947400
1988    5   23    0   0.00000000   8.75000000   3.32435000   5.86747969
1988    5   24    0   0.00000000   7.91666667   3.01468333   6.15774370
1988    5   25    0   0.00000000   5.69444444   2.23590556   5.72234768
1988    5   26    0   0.00000000   4.58333333   1.89351667   5.22475223
1988    5   27    0  15.24000000   3.55555556   1.15314044   4.66495735
1988    5   28    0   5.08000000  -4.58333333   0.00000000   4.21587746
1988    5   29    0   0.00000000  -2.36111111   0.00000000   4.83082250
1988    5   30    0   0.00000000   0.41666667   0.62718333   4.29176076
1988    5   31    0   0.00000000   4.30555556   1.86079444   3.79209200
1988    6    1    0   0.00000000   7.58333333   2.97541667   3.44999512
1988    6    2    0   0.00000000   7.58333333   2.90491667   3.11100822
1988    6    3    0   0.00000000   1.94444444   0.88705556   3.73383186
1988    6    4    0   0.00000000  -1.02777778   0.00000000   4.16736190
1988    6    5    0   5.08000000  -2.97222222   0.00000000   3.88373249
1988    6    6    0   0.00000000  -2.13888889   0.00000000   3.14625457
1988    6    7    0   0.00000000   0.08333333   0.47041667   2.19729858
1988    6    8    0   0.00000000   2.86111111   1.38513889   2.04636129
1988    6    9    0   0.00000000   4.25000000   1.83075000   1.82866328
1988    6   10    0   0.00000000   5.36111111   2.19663889   1.56949898
1988    6   11    0   0.00000000   6.75000000   2.66575000   1.93232900
1988    6   12    0   0.00000000   9.52777778   3.62747222   2.23088627
1988    6   13    0   0.00000000  10.36111111   3.96063889   2.40504468
1988    6   14    0   0.00000000  12.02777778   4.41547222   2.54188343
1988    6   15    0   0.00000000   9.52777778   3.50997222   2.63310926
1988    6   16    0   0.00000000   8.97222222   3.37402778   2.88190698
1988    6   17    0   0.00000000  11.75000000   4.40625000   2.77824127
1988    6   18    0   0.00000000  12.86111111   4.65463889   2.52944354
1988    6   19    0   2.54000000  14.25000000   5.08476600   2.50871040
1988    6   20    0   0.00000000  10.36111111   3.81963889   3.81489845
1988    6   21    0   0.00000000  12.86111111   4.70163889   3.35876929
1988    6   22    0   0.00000000  13.41666667   4.81408333   2.91300670
1988    6   23    0   0.00000000  14.80555556   5.28319444   2.63310926
1988    6   24    0   2.54000000  10.36111111   3.61615489   1.78305036
1988    6   25    0   0.00000000  10.91666667   4.02608333   1.84524980
1988    6   26    0   0.00000000  10.91666667   4.02608333   3.18253757
1988    6   27    0   0.00000000  10.63888889   3.96986111   2.40504468
1988    6   28    0   0.00000000  11.19444444   4.12930556   1.99452843
1988    6   29    0   0.00000000  11.47222222   4.23252778   1.76729318
1988    6   30    0   0.00000000  12.30555556   4.54219444   1.47205321
1988    7    1    0   0.00000000  12.22222222   4.51592778   1.24398863
1988    7    2    0   0.00000000  11.94444444   4.36570556   1.11544314
1988    7    3    0   0.00000000  11.66666667   4.28598333   1.07397685
1988    7    4    0   0.00000000   8.05555556   3.06159444   1.05739033
1988    7    5    0   0.00000000   9.44444444   3.53070556   0.97031113
1988    7    6    0   0.00000000  11.11111111   4.10303889   0.82932575
1988    7    7    0   0.00000000  12.22222222   4.49242778   0.79615272
1988    7    8    0   0.00000000  13.88888889   5.06476111   0.69248700
1988    7    9    0   0.00000000  13.88888889   5.04126111   0.71322015
1988    7   10    0   0.00000000  11.66666667   4.21548333   0.66346060
1988    7   11    0   0.00000000  11.11111111   4.07953889   0.53906174
1988    7   12    0   0.00000000  11.38888889   4.18276111   0.55979488
1988    7   13    0   0.00000000  12.22222222   4.44542778   0.56808814
1988    7   14    0   0.00000000  12.22222222   4.44542778   0.58052803
1988    7   15    0   0.00000000  14.16666667   5.14448333   0.60126117
1988    7   16    0   0.00000000  15.83333333   5.74031667   0.55979488
1988    7   17    0   0.00000000  17.50000000   6.26565000   0.47686231
1988    7   18    0   0.00000000  16.11111111   5.82003889   0.43539602
1988    7   19    0   0.00000000  16.66666667   5.97948333   0.39392973
1988    7   20    0   0.00000000  16.66666667   5.93248333   0.33173030
1988    7   21    0   0.00000000  16.11111111   5.72603889   0.30063058
1988    7   22    0   0.00000000  16.11111111   5.70253889   0.29026401
1988    7   23    0   0.00000000  16.94444444   5.94170556   0.24879773
1988    7   24    0   0.00000000  15.83333333   5.59931667   0.20733144
1988    7   25    0   0.00000000  16.11111111   5.67903889   0.59918786
1988    7   26    0   0.00000000  15.27777778   5.43987222   0.71322015
1988    7   27    0   0.00000000  14.44444444   5.15370556   0.47686231
1988    7   28    0   0.00000000  15.27777778   5.51037222   0.42295613
1988    7   29    0   0.00000000  15.83333333   5.71681667   0.37319659
1988    7   30    0   0.00000000  15.55555556   5.51959444   0.43332270
1988    7   31    0   0.00000000  14.44444444   5.17720556   0.45405585
1988    8    1    0   0.00000000  13.19444444   4.75265556   0.50588871
1988    8    2    0   0.00000000  12.63888889   4.56971111   0.40222299
1988    8    3    0   0.00000000  13.19444444   4.77615556   0.31099716
1988    8    4    0   0.00000000  12.08333333   4.33976667   0.27989744
1988    8    5    0   0.00000000   9.30555556   3.37804444   0.23843115
1988    8    6    0   0.00000000   9.86111111   3.60798889   0.23843115
1988    8    7    0   0.00000000  10.97222222   4.06787778   0.21769801
1988    8    8    0   0.00000000  12.63888889   4.61671111   0.20733144
1988    8    9    0   0.00000000  12.08333333   4.38676667   0.17623172
1988    8   10    0   0.00000000  10.69444444   3.91765556   0.15342526
1988    8   11    0   0.00000000   8.75000000   3.26560000   0.12647218
1988    8   12    0   0.00000000   8.19444444   3.08265556   0.12647218
1988    8   13    0   0.00000000   7.91666667   3.00293333   0.13269212
1988    8   14    0   0.00000000   7.91666667   3.00293333   0.13269212
1988    8   15    0   0.00000000   9.58333333   3.64576667   0.12647218
1988    8   16    0   0.00000000  10.97222222   4.09137778   0.14098538
1988    8   17    0   0.00000000  12.63888889   4.68721111   0.12647218
1988    8   18    0   0.00000000  13.75000000   5.07660000   0.12025223
1988    8   19    0   0.00000000  14.30555556   5.16554444   0.12025223
1988    8   20    0   0.00000000  13.75000000   4.93560000   0.12025223
1988    8   21    0   0.00000000  12.63888889   4.56971111   0.12025223
1988    8   22    0   0.00000000  13.75000000   4.98260000   0.10573903
1988    8   23    0   0.00000000  15.13888889   5.40471111   0.09951909
1988    8   24    0   0.00000000  14.86111111   5.32498889   0.08293258
1988    8   25    0   0.00000000  14.86111111   5.32498889   0.09122583
1988    8   26    0   0.00000000  15.13888889   5.42821111   0.11195898
1988    8   27    0   0.00000000  14.86111111   5.32498889   0.09122583
1988    8   28    0   0.00000000  15.41666667   5.50793333   0.12025223
1988    8   29    0   0.00000000  14.58333333   5.26876667   0.15549858
1988    8   30    0   0.00000000  14.58333333   5.17476667   0.15549858
1988    8   31    0   2.54000000  14.58333333   5.18278267   0.17623172
1988    9    1    0   0.00000000   9.47222222   3.36242778   0.16586515
1988    9    2    0   0.00000000  15.86111111   5.73653889   0.18659829
1988    9    3    0   0.00000000  15.86111111   5.71303889   0.14513201
1988    9    4    0   0.00000000  15.30555556   5.53009444   0.12439886
1988    9    5    0   0.00000000  14.47222222   5.22042778   0.13911939
1988    9    6    0   0.00000000  13.36111111   4.87803889   0.10366572
1988    9    7    0   0.00000000  13.91666667   4.99048333   0.23656517
1988    9    8    0   0.00000000  10.58333333   3.84581667   0.22827191
1988    9    9    0   0.00000000  10.02777778   3.73337222   0.15985254
1988    9   10    0   0.00000000   8.91666667   3.36748333   0.18887894
1988    9   11    0   0.00000000   7.80555556   2.93109444   0.12004490
1988    9   12    0   0.00000000   7.25000000   2.79515000   0.13476543
1988    9   13    0   0.00000000   8.08333333   3.10481667   0.12439886
1988    9   14    0   0.00000000   8.91666667   3.41448333   0.13476543
1988    9   15    0   0.00000000   7.52777778   2.92187222   0.12439886
1988    9   16    0   0.00000000   7.25000000   2.84215000   0.13414344
1988    9   17    0   0.00000000   7.52777778   2.94537222   0.11403229
1988    9   18    0   0.00000000   7.52777778   2.92187222   0.12439886
1988    9   19    0   0.00000000   3.36111111   1.39703889   0.12439886
1988    9   20    0   0.00000000   1.97222222   1.02192778   0.17498773
1988    9   21    0   0.00000000   4.19444444   1.80070556   0.14077805
1988    9   22    0   0.00000000   5.58333333   2.31681667   0.18659829
1988    9   23    0   0.00000000   6.69444444   2.65920556   0.15549858
1988    9   24    0   0.00000000   3.91666667   1.67398333   0.15135195
1988    9   25    0   0.00000000   4.75000000   1.98365000   0.12336221
1988    9   26    0   0.00000000   5.02777778   2.11037222   0.14513201
1988    9   27    0   0.00000000   7.52777778   2.96887222   0.17312175
1988    9   28    0   0.00000000   9.47222222   3.64442778   0.14513201
1988    9   29    0   0.00000000  10.02777778   3.82737222   0.23884582
1988    9   30    0   0.00000000  10.30555556   3.90709444   0.18659829
1988   10    1    0   0.00000000   9.80555556   3.70719444   0.24879773
1988   10    2    0   0.00000000   9.80555556   3.70719444   0.18659829
1988   10    3    0   0.00000000   8.69444444   3.34130556   0.18245167
1988   10    4    0   0.00000000   7.02777778   2.72197222   0.18141501
1988   10    5    0   2.54000000   5.08333333   2.00743267   0.16171852
1988   10    6    0   0.00000000   6.19444444   2.48280556   0.18245167
1988   10    7    0   0.00000000   7.86111111   3.07863889   0.18245167
1988   10    8    0   0.00000000   8.41666667   3.26158333   0.17415841
1988   10    9    0   0.00000000   8.13888889   3.18186111   0.18659829
1988   10   10    0   0.00000000   8.13888889   3.18186111   0.18245167
1988   10   11    0   0.00000000   5.08333333   2.06991667   0.16171852
1988   10   12    0   0.00000000   4.52777778   1.91047222   0.16690181
1988   10   13    0   0.00000000   3.13888889   1.41786111   0.16171852
1988   10   14    0   0.00000000   4.25000000   1.92475000   0.17415841
1988   10   15    0   0.00000000   8.13888889   3.25236111   0.17395108
1988   10   16    0   0.00000000   8.97222222   3.49152778   0.16171852
1988   10   17    0   0.00000000   9.80555556   3.73069444   0.14720532
1988   10   18    0   0.00000000   9.52777778   3.60397222   0.17415841
1988   10   19    0   0.00000000   8.97222222   3.44452778   0.14720532
1988   10   20    0   0.00000000   8.69444444   3.36480556   0.17415841
1988   10   21    0   0.00000000   8.41666667   3.23808333   0.14720532
1988   10   22    0   0.00000000   8.13888889   3.15836111   0.14720532
1988   10   23    0   0.00000000   7.58333333   2.95191667   0.16171852
1988   10   24    0   0.00000000   8.13888889   3.13486111   0.14720532
1988   10   25    0   0.00000000   8.13888889   3.13486111   0.15342526
1988   10   26    0   0.00000000   5.08333333   2.06991667   0.15342526
1988   10   27    0   0.00000000   4.25000000   1.83075000   0.16586515
1988   10   28    0   0.00000000   3.13888889   1.41786111   0.16171852
1988   10   29    0   0.00000000   4.80555556   2.03719444   0.15342526
1988   10   30    0   0.00000000   5.36111111   2.24363889   0.15342526
1988   10   31    0   0.00000000   5.91666667   2.40308333   0.14098538
1988   11    1    0   0.00000000   2.41666667   1.07428333   0.14098538
1988   11    2    0   0.00000000   6.02777778   2.29867222   0.15342526
1988   11    3    0   0.00000000   4.91666667   2.07378333   0.16171852
1988   11    4    0   0.00000000   6.02777778   2.48667222   0.15135195
1988   11    5    0   0.00000000   7.41666667   2.88528333   0.16171852
1988   11    6    0   0.00000000   1.30555556   0.73189444   0.14098538
1988   11    7    0   0.00000000  -1.47222222   0.00000000   0.12647218
1988   11    8    0   0.00000000  -2.30555556   0.00000000   0.14098538
1988   11    9    0   0.00000000  -1.75000000   0.00000000   0.17229242
1988   11   10    0   0.00000000  -0.91666667   0.02361667   0.15342526
1988   11   11    0   0.00000000  -0.08333333   0.30978333   0.14720532
1988   11   12    0  55.88000000  -0.66666667   0.00000000   0.16586515
1988   11   13    0   5.08000000  -6.75000000   0.00000000   0.16938978
1988   11   14    0   0.00000000  -6.47222222   0.00000000   0.15342526
1988   11   15    0  12.70000000  -7.30555556   0.00000000   0.14513201
1988   11   16    0   0.00000000  -6.13888889   0.00000000   0.15342526
1988   11   17    0   0.00000000  -8.13888889   0.00000000   0.18245167
1988   11   18    0   0.00000000  -5.63888889   0.00000000   0.17415841
1988   11   19    0   0.00000000  -4.80555556   0.00000000   0.20318481
1988   11   20    0   0.00000000  -3.97222222   0.00000000   0.18245167
1988   11   21    0   0.00000000  -1.75000000   0.00000000   0.14513201
1988   11   22    0   7.62000000  -1.75000000   0.00000000   0.17830504
1988   11   23    0  45.72000000  -3.80555556   0.00000000   0.29026401
1988   11   24    0   2.54000000  -7.86111111   0.00000000   0.89567181
1988   11   25    0   0.00000000  -8.41666667   0.00000000   0.69041369
1988   11   26    0   0.00000000  -7.02777778   0.00000000   0.49552214
1988   11   27    0   0.00000000  -5.36111111   0.00000000   0.38356316
1988   11   28    0   0.00000000  -0.91666667   0.00011667   0.39807636
1988   11   29    0   0.00000000  -2.30555556   0.00000000   0.37526990
1988   11   30    0   0.00000000  -1.47222222   0.00000000   0.38750246
1988   12    1    0   0.00000000  -1.00000000   0.00910000   0.36904996
1988   12    2    0   0.00000000  -1.00000000   0.00000000   0.38356316
1988   12    3    0   0.00000000  -2.38888889   0.00000000   0.36904996
1988   12    4    0   0.00000000  -0.16666667   0.31876667   0.34209687
1988   12    5    0   0.00000000  -0.16666667   0.27176667   0.31307047
1988   12    6    0   0.00000000 -11.05555556   0.00000000   0.33691359
1988   12    7    0   0.00000000  -8.77777778   0.00000000   0.33173030
1988   12    8    0   0.00000000  -1.63888889   0.00000000   0.33027898
1988   12    9    0   0.00000000  -1.83333333   0.00000000   0.30063058
1988   12   10    0   0.00000000  -2.11111111   0.00000000   0.28611738
1988   12   11    0   0.00000000  -1.27777778   0.00000000   0.29233733
1988   12   12    0   0.00000000  -0.72222222   0.08882222   0.31307047
1988   12   13    0   0.00000000  -0.72222222   0.11232222   0.27989744
1988   12   14    0   0.00000000  -3.50000000   0.00000000   0.30063058
1988   12   15    0   2.54000000  -3.22222222   0.00000000   0.30063058
1988   12   16    0  10.16000000  -6.00000000   0.00000000   0.30270390
1988   12   17    0   0.00000000  -6.00000000   0.00000000   0.30063058
1988   12   18    0   0.00000000  -6.27777778   0.00000000   0.30063058
1988   12   19    0  17.78000000  -6.94444444   0.00000000   0.29233733
1988   12   20    0   0.00000000 -11.27777778   0.00000000   0.30063058
1988   12   21    0   0.00000000  -9.88888889   0.00000000   0.30063058
1988   12   22    0  35.56000000 -10.44444444   0.00000000   0.30063058
1988   12   23    0   2.54000000 -10.72222222   0.00000000   0.35868339
1988   12   24    0  12.70000000 -12.05555556   0.00000000   0.40014967
1988   12   25    0   0.00000000 -14.88888889   0.00000000   0.40014967
1988   12   26    0   0.00000000 -15.72222222   0.00000000   0.41466288
1988   12   27    0   5.08000000 -13.77777778   0.00000000   0.40014967
1988   12   28    0   0.00000000 -13.77777778   0.00000000   0.41466288
1988   12   29    0   0.00000000 -12.66666667   0.00000000   0.46856905
1988   12   30    0  10.16000000 -10.72222222   0.00000000   0.49552214
1988   12   31    0   0.00000000 -10.44444444   0.00000000   0.46856905
1989    1    1    0   0.00000000 -10.52777778   0.00000000   0.48308225
1989    1    2    0   0.00000000  -9.69444444   0.00000000   0.44161596
1989    1    3    0   0.00000000  -7.47222222   0.00000000   0.48308225
1989    1    4    0   0.00000000 -10.19444444   0.00000000   0.49552214
1989    1    5    0  12.70000000 -12.47222222   0.00000000   0.49552214
1989    1    6    0   0.00000000 -12.75000000   0.00000000   0.52454854
1989    1    7    0   0.00000000 -13.02777778   0.00000000   0.46856905
1989    1    8    0   0.00000000 -11.63888889   0.00000000   0.48308225
1989    1    9    0   0.00000000  -9.13888889   0.00000000   0.45612916
1989    1   10    0   2.54000000 -10.25000000   0.00000000   0.41466288
1989    1   11    0   0.00000000 -11.08333333   0.00000000   0.42710276
1989    1   12    0   0.00000000  -8.02777778   0.00000000   0.45612916
1989    1   13    0   0.00000000  -8.30555556   0.00000000   0.38356316
1989    1   14    0   0.00000000  -8.86111111   0.00000000   0.38978310
1989    1   15    0   0.00000000  -8.86111111   0.00000000   0.36904996
1989    1   16    0   0.00000000  -9.69444444   0.00000000   0.37526990
1989    1   17    0   0.00000000  -7.47222222   0.00000000   0.38978310
1989    1   18    0   0.00000000  -6.91666667   0.00000000   0.45612916
1989    1   19    0   0.00000000  -5.52777778   0.00000000   0.46856905
1989    1   20    0   0.00000000  -4.69444444   0.00000000   0.49552214
1989    1   21    0   0.00000000  -3.58333333   0.00000000   0.46856905
1989    1   22    0   0.00000000  -4.41666667   0.00000000   0.49552214
1989    1   23    0   0.00000000  -6.08333333   0.00000000   0.55150162
1989    1   24    0   0.00000000  -5.80555556   0.00000000   0.49552214
1989    1   25    0   0.00000000  -4.97222222   0.00000000   0.49552214
1989    1   26    0   0.00000000  -4.97222222   0.00000000   0.51003534
1989    1   27    0   0.00000000  -5.25000000   0.00000000   0.52454854
1989    1   28    0   0.00000000  -3.30555556   0.00000000   0.46856905
1989    1   29    0   0.00000000  -3.02777778   0.00000000   0.46856905
1989    1   30    0   0.00000000  -2.19444444   0.00000000   0.64894740
1989    1   31    0   0.00000000  -6.91666667   0.00000000   0.71736677
1989    2    1    0  15.24000000 -10.36111111   0.00000000   0.86871872
1989    2    2    0   7.62000000 -11.50000000   0.00000000   0.88323192
1989    2    3    0  15.24000000 -14.97222222   0.00000000   0.67590049
1989    2    4    0   0.00000000 -17.02777778   0.00000000   0.57845471
1989    2    5    0   0.00000000 -17.58333333   0.00000000   0.56601483
1989    2    6    0   0.00000000 -16.47222222   0.00000000   0.55150162
1989    2    7    0   0.00000000 -14.52777778   0.00000000   0.60748111
1989    2    8    0  10.16000000 -10.36111111   0.00000000   0.60748111
1989    2    9    0   5.08000000  -9.52777778   0.00000000   0.60748111
1989    2   10    0   0.00000000  -8.13888889   0.00000000   0.56601483
1989    2   11    0   7.62000000 -10.08333333   0.00000000   0.60748111
1989    2   12    0   7.62000000 -10.08333333   0.00000000   0.59296791
1989    2   13    0   0.00000000  -9.80555556   0.00000000   0.55150162
1989    2   14    0   0.00000000  -7.86111111   0.00000000   0.57845471
1989    2   15    0   0.00000000  -5.63888889   0.00000000   0.57845471
1989    2   16    0   0.00000000  -4.25000000   0.00000000   0.61992100
1989    2   17    0   5.08000000  -2.86111111   0.00000000   0.61992100
1989    2   18    0   0.00000000  -2.02777778   0.00000000   0.69041369
1989    2   19    0   0.00000000  -2.02777778   0.00000000   0.67590049
1989    2   20    0   0.00000000  -1.47222222   0.01692222   0.69041369
1989    2   21    0   0.00000000  -2.30555556   0.00000000   0.61992100
1989    2   22    0   0.00000000  -2.02777778   0.00000000   0.85420552
1989    2   23    0   0.00000000   0.19444444   0.40125556   1.46168664
1989    2   24    0   0.00000000   1.02777778   0.64042222   1.50315292
1989    2   25    0   0.00000000   1.02777778   0.80492222   1.35180097
1989    2   26    0   0.00000000  -2.30555556   0.00000000   1.31033469
1989    2   27    0   0.00000000  -1.19444444   0.04964444   1.22740211
1989    2   28    0  12.70000000  -3.13888889   0.00000000   1.12995634
1989    3    1    0  22.86000000  -9.47222222   0.00000000   1.17142262
1989    3    2    0  10.16000000 -11.08333333   0.00000000   1.33728777
1989    3    3    0   0.00000000  -5.80555556   0.00000000   1.36631417
1989    3    4    0   5.08000000  -3.30555556   0.00000000   1.33728777
1989    3    5    0  15.24000000  -0.25000000   0.00000000   1.55913241
1989    3    6    0   7.62000000  -2.19444444   0.00000000   2.43925437
1989    3    7    0  20.32000000  -2.47222222   0.00000000   4.04296304
1989    3    8    0   2.54000000  -2.47222222   0.00000000   5.90894598
1989    3    9    0   5.08000000  -1.08333333   0.00000000   6.55167343
1989    3   10    0   0.00000000   0.58333333   0.50581667   3.77343217
1989    3   11    0   2.54000000  -0.80555556   0.04472156   3.35876929
1989    3   12    0   0.00000000  -1.36111111   0.00000000   2.92337327
1989    3   13    0   0.00000000  -3.86111111   0.00000000   2.70360195
1989    3   14    0   0.00000000  -2.75000000   0.00000000   2.33040536
1989    3   15    0   5.08000000  -6.94444444   0.00000000   2.09612084
1989    3   16    0   5.08000000  -6.08333333   0.00000000   1.94476889
1989    3   17    0   2.54000000  -3.02777778   0.00000000   1.77890374
1989    3   18    0   5.08000000  -1.63888889   0.00000000   1.79341694
1989    3   19    0   0.00000000  -1.91666667   0.00000000   2.13551381
1989    3   20    0   0.00000000   0.02777778   0.46387222   3.17217100
1989    3   21    0   0.00000000   0.02777778   0.44037222   2.31796547
1989    3   22    0   2.54000000   0.02777778   0.37788822   2.13758712
1989    3   23    0  17.78000000  -2.75000000   0.00000000   2.53898079
1989    3   24    0   5.08000000  -7.72222222   0.00000000   2.35735845
1989    3   25    0   5.08000000  -6.36111111   0.00000000   2.74651956
1989    3   26    0   5.08000000  -2.47222222   0.00000000   2.64471982
1989    3   27    0   2.54000000   0.02777778   0.26038822   2.04719062
1989    3   28    0   0.00000000   1.41666667   0.79198333   2.17905341
1989    3   29    0   0.00000000   0.58333333   0.64681667   4.73130341
1989    3   30    0   0.00000000   0.02777778   0.36987222   3.05108944
1989    3   31    0   0.00000000  -1.63888889   0.00000000   2.75439815
1989    4    1    0   0.00000000  -0.19444444   0.20034444   3.15765780
1989    4    2    0   0.00000000   0.30555556   0.55534444   3.30900975
1989    4    3    0   0.00000000   1.97222222   1.17467778   2.19356661
1989    4    4    0   0.00000000   7.52777778   2.98062222   2.44029102
1989    4    5    0   0.00000000   8.63888889   3.37001111   2.91093339
1989    4    6    0   0.00000000  10.02777778   3.81562222   3.92188148
1989    4    7    0   0.00000000  10.02777778   3.76862222   5.01949411
1989    4    8    0   0.00000000  10.30555556   3.84834444   5.76381397
1989    4    9    0   0.00000000   9.75000000   3.68890000   6.53094029
1989    4   10    0   0.00000000   7.80555556   3.03684444   6.69680544
1989    4   11    0   0.00000000   6.97222222   2.72717778   6.86889053
1989    4   12    0   0.00000000   7.52777778   2.88662222   7.13012814
1989    4   13    0   0.00000000   7.80555556   2.98984444   5.92967912
1989    4   14    0   0.00000000   6.41666667   2.54423333   6.30287571
1989    4   15    0   0.00000000   6.41666667   2.54423333   7.03268237
1989    4   16    0   0.00000000   6.13888889   2.48801111   7.64016348
1989    4   17    0   0.00000000   7.52777778   3.00412222   6.97877619
1989    4   18    0   0.00000000   6.69444444   2.62395556   7.37892587
1989    4   19    0   0.00000000   5.30555556   2.10784444   7.93042749
1989    4   20    0   5.08000000   0.02777778   0.09215422   8.64779427
1989    4   21    0   2.54000000  -2.47222222   0.00000000   8.37515343
1989    4   22    0  15.24000000  -5.25000000   0.00000000   7.07269734
1989    4   23    0   5.08000000  -8.30555556   0.00000000   4.68942246
1989    4   24    0   2.54000000  -6.08333333   0.00000000   4.01207065
1989    4   25    0   5.08000000  -6.63888889   0.00000000   3.36498923
1989    4   26    0   0.00000000  -3.02777778   0.00000000   3.00630585
1989    4   27    0   0.00000000  -1.36111111   0.00651111   2.59164297
1989    4   28    0   0.00000000   1.13888889   0.79451111   2.50871040
1989    4   29    0   0.00000000   0.86111111   0.66778889   2.67457555
1989    4   30    0   0.00000000   2.80555556   1.34334444   2.67457555
1989    5    1    0   0.00000000   4.86111111   2.06723889   2.73055504
1989    5    2    0   0.00000000   6.52777778   2.59257222   3.19290414
1989    5    3    0   0.00000000   7.36111111   2.87873889   4.60068460
1989    5    4    0   0.00000000   8.19444444   3.16490556   6.78761661
1989    5    5    0   0.00000000   9.86111111   3.69023889   8.68511393
1989    5    6    0   0.00000000   9.30555556   3.43679444  10.19656011
1989    5    7    0   0.00000000   8.75000000   3.25385000  10.69374090
1989    5    8    0   0.00000000   3.55555556   1.48104444  11.00515272
1989    5    9    0  15.24000000  -4.58333333   0.00000000  11.11503838
1989    5   10    0   2.54000000  -4.58333333   0.00000000  11.37109270
1989    5   11    0   0.00000000  -0.41666667   0.20001667   8.47094055
1989    5   12    0   2.54000000  -0.41666667   0.04353267   7.51286198
1989    5   13    0   7.62000000   0.13888889   0.21900911   5.10242668
1989    5   14    0   0.00000000   0.97222222   0.71612778   4.48250568
1989    5   15    0   0.00000000   3.75000000   1.67785000   4.09686921
1989    5   16    0   0.00000000   5.69444444   2.30640556   4.14953140
1989    5   17    0   0.00000000   3.19444444   1.37740556   4.92204833
1989    5   18    0   0.00000000   2.91666667   1.41518333   6.86826854
1989    5   19    0   0.00000000   3.75000000   1.70135000   7.88522924
1989    5   20    0   0.00000000   4.86111111   2.04373889   7.22943990
1989    5   21    0   0.00000000   2.91666667   1.36818333   7.93229348
1989    5   22    0   0.00000000   3.75000000   1.60735000   7.77327026
1989    5   23    0   0.00000000  -0.13888889   0.35023889   7.19108359
1989    5   24    0   0.00000000   1.52777778   0.92257222   6.41752999
1989    5   25    0   0.00000000   4.02777778   1.82807222   4.37469334
1989    5   26    0   0.00000000   2.91666667   1.41518333   5.03815394
1989    5   27    0   0.00000000   1.25000000   0.72535000   5.77252189
1989    5   28    0   0.00000000  -0.69444444   0.09679444   6.59313972
1989    5   29    0   0.00000000   5.13888889   2.33496111   5.82663540
1989    5   30    0   0.00000000   5.69444444   2.30640556   4.21069417
1989    5   31    0   0.00000000   4.30555556   2.02529444   3.61046966
1989    6    1    0   2.54000000   8.13888889   3.04887711   3.63327612
1989    6    2    0   2.54000000   8.97222222   3.26454378   4.54366846
1989    6    3    0   0.00000000   5.63888889   2.13536111   5.08044955
1989    6    4    0   0.00000000   4.25000000   1.61925000   6.76916411
1989    6    5    0   2.54000000   8.69444444   3.32582156   6.65160719
1989    6    6    0   5.08000000   3.97222222   1.53205978   6.69348814
1989    6    7    0   0.00000000   7.02777778   2.69847222   7.31797043
